phase,scheduler,n_ues,spatial,traffic,run_id,cell_throughput_mbps,jain_index,mean_delay_ms,plr,n_ues_active,n_ues_total
phase3_group_b,bet,10,clustered,heterogeneous,4,5.1991,0.762754,4.5855,0.015083,10,10
phase3_group_b,bet,10,clustered,heterogeneous,5,5.1416,0.763694,4.5898,0.014711,10,10
phase3_group_b,bet,10,clustered,heterogeneous,6,4.8047,0.768207,4.7176,0.017408,10,10
phase3_group_b,bet,10,clustered,heterogeneous,7,4.6344,0.770646,4.8079,0.017735,10,10
phase3_group_b,bet,10,clustered,heterogeneous,8,4.7002,0.7696,4.6907,0.016666,10,10
phase3_group_b,bet,10,clustered,heterogeneous,9,4.8813,0.767421,4.8504,0.014464,10,10
phase3_group_b,bet,10,clustered,heterogeneous,10,5.4799,0.759992,4.706,0.012855,10,10
phase3_group_b,bet,10,clustered,heterogeneous,11,5.1149,0.764017,4.8024,0.013828,10,10
phase3_group_b,bet,10,clustered,heterogeneous,12,5.3575,0.761227,4.6453,0.013475,10,10
phase3_group_b,bet,10,clustered,heterogeneous,13,5.081,0.764781,4.8012,0.013374,10,10
phase3_group_b,bet,10,clustered,heterogeneous,14,5.0813,0.764262,4.6724,0.015042,10,10
phase3_group_b,bet,10,clustered,heterogeneous,15,5.4951,0.759766,4.8035,0.0115,10,10
phase3_group_b,bet,10,clustered,heterogeneous,16,5.2597,0.762422,4.7482,0.014608,10,10
phase3_group_b,bet,10,clustered,heterogeneous,17,4.8393,0.767655,4.7642,0.015685,10,10
phase3_group_b,bet,10,clustered,heterogeneous,18,5.3134,0.76195,4.6751,0.013498,10,10
phase3_group_b,bet,10,clustered,heterogeneous,19,5.3177,0.761164,4.4233,0.013953,10,10
phase3_group_b,bet,10,clustered,heterogeneous,20,4.7862,0.768272,4.6503,0.017687,10,10
phase3_group_b,bet,20,clustered,heterogeneous,1,4.5769,0.807068,5.0203,0.023315,20,20
phase3_group_b,bet,20,clustered,heterogeneous,2,4.7761,0.800355,4.902,0.022354,20,20
phase3_group_b,bet,20,clustered,heterogeneous,3,4.2678,0.817348,4.9697,0.025654,20,20
phase3_group_b,bet,20,clustered,heterogeneous,4,4.6369,0.805086,4.8004,0.025305,20,20
phase3_group_b,bet,20,clustered,heterogeneous,5,4.9242,0.795726,4.732,0.022291,20,20
phase3_group_b,bet,20,clustered,heterogeneous,6,4.5931,0.806213,4.9165,0.023853,20,20
phase3_group_b,bet,20,clustered,heterogeneous,7,4.5526,0.807346,4.8901,0.024433,20,20
phase3_group_b,bet,20,clustered,heterogeneous,8,4.4598,0.810823,4.836,0.023818,20,20
phase3_group_b,bet,20,clustered,heterogeneous,9,4.6467,0.804551,4.8703,0.022775,20,20
phase3_group_b,bet,20,clustered,heterogeneous,10,5.0426,0.792639,4.8256,0.020738,20,20
phase3_group_b,bet,20,clustered,heterogeneous,11,4.6917,0.803132,5.0298,0.021945,20,20
phase3_group_b,bet,20,clustered,heterogeneous,12,4.9492,0.794957,4.8157,0.021607,20,20
phase3_group_b,bet,20,clustered,heterogeneous,13,4.4817,0.810067,4.9806,0.024249,20,20
phase3_group_b,bet,20,clustered,heterogeneous,14,4.5244,0.808921,4.8682,0.022437,20,20
phase3_group_b,bet,20,clustered,heterogeneous,15,4.6297,0.804936,4.9098,0.022676,20,20
phase3_group_b,bet,20,clustered,heterogeneous,16,4.7073,0.802671,4.832,0.022807,20,20
phase3_group_b,bet,20,clustered,heterogeneous,17,4.3834,0.813626,4.9536,0.024354,20,20
phase3_group_b,bet,20,clustered,heterogeneous,18,4.6134,0.806146,4.9196,0.022932,20,20
phase3_group_b,bet,20,clustered,heterogeneous,19,4.9402,0.795584,4.8353,0.020807,20,20
phase3_group_b,bet,20,clustered,heterogeneous,20,4.6266,0.805233,4.833,0.023461,20,20
phase3_group_b,bet,40,clustered,heterogeneous,1,5.2492,0.921441,4.9669,0.031765,40,40
phase3_group_b,bet,40,clustered,heterogeneous,2,5.1252,0.926007,4.9987,0.033862,40,40
phase3_group_b,bet,40,clustered,heterogeneous,3,4.7645,0.940658,5.0316,0.036154,40,40
phase3_group_b,bet,40,clustered,heterogeneous,4,5.0574,0.92851,5.0245,0.033647,40,40
phase3_group_b,bet,40,clustered,heterogeneous,5,5.3195,0.918412,4.8757,0.033067,40,40
phase3_group_b,bet,40,clustered,heterogeneous,6,5.1655,0.924744,4.9394,0.03285,40,40
phase3_group_b,bet,40,clustered,heterogeneous,7,5.2084,0.923071,4.9375,0.033329,40,40
phase3_group_b,bet,40,clustered,heterogeneous,8,5.2035,0.923203,4.9641,0.033109,40,40
phase3_group_b,bet,40,clustered,heterogeneous,9,5.2848,0.920246,4.8926,0.032678,40,40
phase3_group_b,bet,40,clustered,heterogeneous,10,5.3734,0.916456,4.9181,0.03347,40,40
phase3_group_b,bet,40,clustered,heterogeneous,11,5.1082,0.927099,5.0119,0.032494,40,40
phase3_group_b,bet,40,clustered,heterogeneous,12,5.3272,0.918547,4.955,0.031113,40,40
phase3_group_b,bet,40,clustered,heterogeneous,13,5.0856,0.927577,4.9404,0.034677,40,40
phase3_group_b,bet,40,clustered,heterogeneous,14,4.8902,0.935455,4.9793,0.034615,40,40
phase3_group_b,bet,40,clustered,heterogeneous,15,5.1722,0.9246,4.9499,0.033524,40,40
phase3_group_b,bet,40,clustered,heterogeneous,16,5.351,0.917247,4.8835,0.032488,40,40
phase3_group_b,bet,40,clustered,heterogeneous,17,5.0854,0.928103,5.0368,0.032894,40,40
phase3_group_b,bet,40,clustered,heterogeneous,18,5.0385,0.929388,4.9335,0.034244,40,40
phase3_group_b,bet,40,clustered,heterogeneous,19,5.4276,0.914369,4.9094,0.03196,40,40
phase3_group_b,bet,40,clustered,heterogeneous,20,5.0344,0.929416,4.9418,0.034121,40,40
phase3_group_b,bet,10,uniform,heterogeneous,1,3.4681,0.792622,4.9547,0.023955,10,10
phase3_group_b,bet,10,uniform,heterogeneous,2,4.3023,0.775969,4.8674,0.018032,10,10
phase3_group_b,bet,10,uniform,heterogeneous,3,3.5984,0.78958,4.9421,0.023632,10,10
phase3_group_b,bet,10,uniform,heterogeneous,4,3.1956,0.801164,4.9975,0.026659,10,10
phase3_group_b,bet,10,uniform,heterogeneous,5,3.1653,0.802785,5.0034,0.02697,10,10
phase3_group_b,bet,10,uniform,heterogeneous,6,3.8605,0.783242,4.8936,0.019003,10,10
phase3_group_b,bet,10,uniform,heterogeneous,7,5.8669,0.756051,4.6787,0.011855,10,10
phase3_group_b,bet,10,uniform,heterogeneous,8,3.773,0.786145,4.9591,0.022017,10,10
phase3_group_b,bet,10,uniform,heterogeneous,9,3.7312,0.786557,4.9299,0.021701,10,10
phase3_group_b,bet,10,uniform,heterogeneous,10,4.7489,0.76842,4.7191,0.018395,10,10
phase3_group_b,bet,10,uniform,heterogeneous,11,4.0104,0.781473,4.9542,0.020884,10,10
phase3_group_b,bet,10,uniform,heterogeneous,12,4.0081,0.781762,5.0066,0.021881,10,10
phase3_group_b,bet,10,uniform,heterogeneous,13,3.0356,0.805897,5.0097,0.030459,10,10
phase3_group_b,bet,10,uniform,heterogeneous,14,4.2093,0.777433,4.7738,0.018432,10,10
phase3_group_b,bet,10,uniform,heterogeneous,15,4.324,0.776437,4.9768,0.016886,10,10
phase3_group_b,bet,10,uniform,heterogeneous,16,4.8433,0.76782,4.816,0.01506,10,10
phase3_group_b,bet,10,uniform,heterogeneous,17,3.0994,0.804032,4.9654,0.029244,10,10
phase3_group_b,bet,10,uniform,heterogeneous,18,3.2237,0.799945,5.0128,0.027478,10,10
phase3_group_b,bet,10,uniform,heterogeneous,19,3.248,0.798485,4.9745,0.026552,10,10
phase3_group_b,bet,10,uniform,heterogeneous,20,4.1634,0.778472,4.9461,0.020551,10,10
phase3_group_b,bet,20,uniform,heterogeneous,1,3.0672,0.878696,5.1796,0.038982,20,20
phase3_group_b,bet,20,uniform,heterogeneous,2,3.9937,0.829248,5.0693,0.028242,20,20
phase3_group_b,bet,20,uniform,heterogeneous,3,4.1868,0.821143,5.003,0.027785,20,20
phase3_group_b,bet,20,uniform,heterogeneous,4,3.2275,0.869171,5.2037,0.037278,20,20
phase3_group_b,bet,20,uniform,heterogeneous,5,2.9833,0.886308,5.1852,0.038684,20,20
phase3_group_b,bet,20,uniform,heterogeneous,6,3.9108,0.832681,5.119,0.027378,20,20
phase3_group_b,bet,20,uniform,heterogeneous,7,4.1916,0.820707,4.9981,0.026465,20,20
phase3_group_b,bet,20,uniform,heterogeneous,8,3.5437,0.851056,5.1627,0.03153,20,20
phase3_group_b,bet,20,uniform,heterogeneous,9,3.2355,0.867558,5.1548,0.037624,20,20
phase3_group_b,bet,20,uniform,heterogeneous,10,3.8252,0.836912,5.0262,0.029762,20,20
phase3_group_b,bet,20,uniform,heterogeneous,11,3.454,0.856525,5.1383,0.034642,20,20
phase3_group_b,bet,20,uniform,heterogeneous,12,2.9911,0.884403,5.1778,0.040564,20,20
phase3_group_b,bet,20,uniform,heterogeneous,13,3.1039,0.876088,5.1625,0.03728,20,20
phase3_group_b,bet,20,uniform,heterogeneous,14,3.2497,0.867612,5.0487,0.034612,20,20
phase3_group_b,bet,20,uniform,heterogeneous,15,3.4442,0.85664,5.2105,0.033817,20,20
phase3_group_b,bet,20,uniform,heterogeneous,16,3.7585,0.838798,5.0111,0.031488,20,20
phase3_group_b,bet,20,uniform,heterogeneous,17,2.8823,0.892454,5.0781,0.041128,20,20
phase3_group_b,bet,20,uniform,heterogeneous,18,3.3075,0.864632,5.2024,0.034751,20,20
phase3_group_b,bet,20,uniform,heterogeneous,19,3.3517,0.860603,5.089,0.03572,20,20
phase3_group_b,bet,20,uniform,heterogeneous,20,3.8187,0.83665,5.1079,0.030004,20,20
phase3_group_b,bet,40,uniform,heterogeneous,1,3.5697,0.989712,5.2816,0.046853,40,40
phase3_group_b,bet,40,uniform,heterogeneous,2,4.0483,0.971113,5.2464,0.042101,40,40
phase3_group_b,bet,40,uniform,heterogeneous,3,4.7924,0.939441,5.0664,0.035014,40,40
phase3_group_b,bet,40,uniform,heterogeneous,4,3.3663,0.995415,5.4504,0.048447,40,40
phase3_group_b,bet,40,uniform,heterogeneous,5,3.2914,0.996667,5.3605,0.050036,40,40
phase3_group_b,bet,40,uniform,heterogeneous,6,3.801,0.981093,5.2341,0.043567,40,40
phase3_group_b,bet,40,uniform,heterogeneous,7,3.797,0.981363,5.2834,0.042928,40,40
phase3_group_b,bet,40,uniform,heterogeneous,8,3.6141,0.987626,5.2808,0.046258,40,40
phase3_group_b,bet,40,uniform,heterogeneous,9,3.7556,0.982724,5.2578,0.044099,40,40
phase3_group_b,bet,40,uniform,heterogeneous,10,3.9047,0.976174,5.1803,0.043811,40,40
phase3_group_b,bet,40,uniform,heterogeneous,11,3.4265,0.993903,5.3894,0.047303,40,40
phase3_group_b,bet,40,uniform,heterogeneous,12,3.2037,0.998264,5.4631,0.050516,40,40
phase3_group_b,bet,40,uniform,heterogeneous,13,3.4613,0.991955,5.3614,0.048335,40,40
phase3_group_b,bet,40,uniform,heterogeneous,14,3.6726,0.985716,5.291,0.04474,40,40
phase3_group_b,bet,40,uniform,heterogeneous,15,3.9208,0.975872,5.2388,0.041702,40,40
phase3_group_b,bet,40,uniform,heterogeneous,16,3.5971,0.98807,5.2721,0.046558,40,40
phase3_group_b,bet,40,uniform,heterogeneous,17,3.6084,0.987539,5.3317,0.046236,40,40
phase3_group_b,bet,40,uniform,heterogeneous,18,3.7732,0.981472,5.2357,0.044226,40,40
phase3_group_b,bet,40,uniform,heterogeneous,19,3.5912,0.988038,5.2836,0.046585,40,40
phase3_group_b,bet,40,uniform,heterogeneous,20,3.5894,0.988679,5.3757,0.04592,40,40
phase3_group_b,mlwdf,10,clustered,heterogeneous,1,12.5305,0.560001,3.2468,0.004435,10,10
phase3_group_b,mlwdf,10,clustered,heterogeneous,2,13.0734,0.55535,3.2481,0.002852,10,10
phase3_group_b,mlwdf,10,clustered,heterogeneous,3,11.1813,0.58876,3.2022,0.006029,10,10
phase3_group_b,mlwdf,10,clustered,heterogeneous,4,12.6011,0.552598,3.2066,0.003611,10,10
phase3_group_b,mlwdf,10,clustered,heterogeneous,5,12.1396,0.610074,3.2243,0.005566,10,10
phase3_group_b,mlwdf,10,clustered,heterogeneous,6,12.4191,0.519972,3.2166,0.004373,10,10
phase3_group_b,mlwdf,10,clustered,heterogeneous,7,11.8639,0.549884,3.2408,0.006273,10,10
phase3_group_b,mlwdf,10,clustered,heterogeneous,8,11.353,0.602705,3.2214,0.004957,10,10
phase3_group_b,mlwdf,10,clustered,heterogeneous,9,12.1716,0.548672,3.2167,0.003974,10,10
phase3_group_b,mlwdf,10,clustered,heterogeneous,10,13.0519,0.561114,3.2515,0.004583,10,10
phase3_group_b,mlwdf,10,clustered,heterogeneous,11,12.7267,0.595948,3.2191,0.002827,10,10
phase3_group_b,mlwdf,10,clustered,heterogeneous,12,13.2236,0.529591,3.2205,0.003613,10,10
phase3_group_b,mlwdf,10,clustered,heterogeneous,13,12.2183,0.586247,3.2464,0.003071,10,10
phase3_group_b,mlwdf,10,clustered,heterogeneous,14,13.0167,0.550631,3.2496,0.004247,10,10
phase3_group_b,mlwdf,10,clustered,heterogeneous,15,13.2794,0.600961,3.247,0.002785,10,10
phase3_group_b,mlwdf,10,clustered,heterogeneous,16,12.7739,0.57883,3.2274,0.004416,10,10
phase3_group_b,mlwdf,10,clustered,heterogeneous,17,11.1893,0.613425,3.2511,0.004891,10,10
phase3_group_b,mlwdf,10,clustered,heterogeneous,18,12.6036,0.54155,3.2228,0.005106,10,10
phase3_group_b,mlwdf,10,clustered,heterogeneous,19,14.0113,0.51595,3.1956,0.004188,10,10
phase3_group_b,mlwdf,10,clustered,heterogeneous,20,11.4353,0.584853,3.2214,0.005604,10,10
phase3_group_b,mlwdf,20,clustered,heterogeneous,1,13.0618,0.603568,3.2817,0.003448,20,20
phase3_group_b,mlwdf,20,clustered,heterogeneous,2,13.2653,0.58756,3.252,0.00345,20,20
phase3_group_b,mlwdf,20,clustered,heterogeneous,3,12.3312,0.586785,3.2674,0.005702,20,20
phase3_group_b,mlwdf,20,clustered,heterogeneous,4,12.4847,0.590536,3.2174,0.004314,20,20
phase3_group_b,mlwdf,20,clustered,heterogeneous,5,13.516,0.609108,3.2238,0.003945,20,20
phase3_group_b,mlwdf,20,clustered,heterogeneous,6,12.9629,0.592755,3.2574,0.002739,20,20
phase3_group_b,mlwdf,20,clustered,heterogeneous,7,12.892,0.579755,3.2563,0.004929,20,20
phase3_group_b,mlwdf,20,clustered,heterogeneous,8,13.1737,0.582775,3.2254,0.004195,20,20
phase3_group_b,mlwdf,20,clustered,heterogeneous,9,13.2806,0.592707,3.2456,0.003853,20,20
phase3_group_b,mlwdf,20,clustered,heterogeneous,10,13.9691,0.59371,3.2474,0.003672,20,20
phase3_group_b,mlwdf,20,clustered,heterogeneous,11,13.2828,0.608852,3.2748,0.003705,20,20
phase3_group_b,mlwdf,20,clustered,heterogeneous,12,13.557,0.594193,3.2448,0.00414,20,20
phase3_group_b,mlwdf,20,clustered,heterogeneous,13,12.9672,0.591217,3.2726,0.003831,20,20
phase3_group_b,mlwdf,20,clustered,heterogeneous,14,12.9363,0.592405,3.2634,0.004567,20,20
phase3_group_b,mlwdf,20,clustered,heterogeneous,15,12.8385,0.607378,3.2599,0.003743,20,20
phase3_group_b,mlwdf,20,clustered,heterogeneous,16,13.19,0.603423,3.2468,0.004068,20,20
phase3_group_b,mlwdf,20,clustered,heterogeneous,17,11.6059,0.59552,3.2509,0.004753,20,20
phase3_group_b,mlwdf,20,clustered,heterogeneous,18,12.4986,0.59675,3.2473,0.00483,20,20
phase3_group_b,mlwdf,20,clustered,heterogeneous,19,13.7924,0.606693,3.2313,0.002781,20,20
phase3_group_b,mlwdf,20,clustered,heterogeneous,20,13.0491,0.602254,3.2489,0.004151,20,20
phase3_group_b,mlwdf,40,clustered,heterogeneous,1,15.1308,0.519971,3.2694,0.003167,40,40
phase3_group_b,mlwdf,40,clustered,heterogeneous,2,14.4306,0.530472,3.2844,0.003193,40,40
phase3_group_b,mlwdf,40,clustered,heterogeneous,3,13.9115,0.512605,3.2916,0.003355,40,40
phase3_group_b,mlwdf,40,clustered,heterogeneous,4,14.3361,0.522914,3.2678,0.003943,40,40
phase3_group_b,mlwdf,40,clustered,heterogeneous,5,14.4859,0.536796,3.242,0.003727,40,40
phase3_group_b,mlwdf,40,clustered,heterogeneous,6,14.9406,0.521657,3.2692,0.003225,40,40
phase3_group_b,mlwdf,40,clustered,heterogeneous,7,14.2081,0.525989,3.2723,0.003424,40,40
phase3_group_b,mlwdf,40,clustered,heterogeneous,8,14.4099,0.527159,3.2876,0.003494,40,40
phase3_group_b,mlwdf,40,clustered,heterogeneous,9,14.8122,0.529123,3.2681,0.004012,40,40
phase3_group_b,mlwdf,40,clustered,heterogeneous,10,15.2172,0.535352,3.2597,0.00347,40,40
phase3_group_b,mlwdf,40,clustered,heterogeneous,11,14.7143,0.521826,3.2834,0.002973,40,40
phase3_group_b,mlwdf,40,clustered,heterogeneous,12,14.9048,0.531927,3.2589,0.00284,40,40
phase3_group_b,mlwdf,40,clustered,heterogeneous,13,14.0661,0.522377,3.2674,0.004012,40,40
phase3_group_b,mlwdf,40,clustered,heterogeneous,14,14.2931,0.517955,3.2811,0.003937,40,40
phase3_group_b,mlwdf,40,clustered,heterogeneous,15,15.0741,0.518394,3.2556,0.003253,40,40
phase3_group_b,mlwdf,40,clustered,heterogeneous,16,14.9275,0.525301,3.2627,0.002911,40,40
phase3_group_b,mlwdf,40,clustered,heterogeneous,17,14.4117,0.522091,3.2862,0.00267,40,40
phase3_group_b,mlwdf,40,clustered,heterogeneous,18,14.8069,0.517819,3.2709,0.003459,40,40
phase3_group_b,mlwdf,40,clustered,heterogeneous,19,14.9991,0.530744,3.2602,0.003384,40,40
phase3_group_b,mlwdf,40,clustered,heterogeneous,20,14.941,0.516003,3.2765,0.003959,40,40
phase3_group_b,mlwdf,10,uniform,heterogeneous,1,8.5593,0.681562,3.1982,0.009324,10,10
phase3_group_b,mlwdf,10,uniform,heterogeneous,2,10.6364,0.621041,3.2139,0.008509,10,10
phase3_group_b,mlwdf,10,uniform,heterogeneous,3,9.958,0.629367,3.2056,0.008035,10,10
phase3_group_b,mlwdf,10,uniform,heterogeneous,4,7.2651,0.658457,3.1876,0.009411,10,10
phase3_group_b,mlwdf,10,uniform,heterogeneous,5,6.2756,0.699546,3.1835,0.009487,10,10
phase3_group_b,mlwdf,10,uniform,heterogeneous,6,10.335,0.658192,3.2,0.005947,10,10
phase3_group_b,mlwdf,10,uniform,heterogeneous,7,14.1626,0.545658,3.2151,0.002785,10,10
phase3_group_b,mlwdf,10,uniform,heterogeneous,8,8.7432,0.687532,3.1851,0.004979,10,10
phase3_group_b,mlwdf,10,uniform,heterogeneous,9,9.7132,0.631077,3.2193,0.009055,10,10
phase3_group_b,mlwdf,10,uniform,heterogeneous,10,11.329,0.569158,3.216,0.007335,10,10
phase3_group_b,mlwdf,10,uniform,heterogeneous,11,8.8657,0.697701,3.2199,0.003823,10,10
phase3_group_b,mlwdf,10,uniform,heterogeneous,12,8.9192,0.692349,3.212,0.006777,10,10
phase3_group_b,mlwdf,10,uniform,heterogeneous,13,6.9548,0.653068,3.1991,0.01235,10,10
phase3_group_b,mlwdf,10,uniform,heterogeneous,14,11.9097,0.511659,3.2227,0.006917,10,10
phase3_group_b,mlwdf,10,uniform,heterogeneous,15,9.4013,0.704591,3.2047,0.003883,10,10
phase3_group_b,mlwdf,10,uniform,heterogeneous,16,11.5392,0.672565,3.2029,0.003193,10,10
phase3_group_b,mlwdf,10,uniform,heterogeneous,17,7.2794,0.680343,3.1911,0.010157,10,10
phase3_group_b,mlwdf,10,uniform,heterogeneous,18,7.6075,0.669055,3.1784,0.010329,10,10
phase3_group_b,mlwdf,10,uniform,heterogeneous,19,8.3541,0.667747,3.2016,0.008743,10,10
phase3_group_b,mlwdf,10,uniform,heterogeneous,20,9.4507,0.698057,3.1949,0.004052,10,10
phase3_group_b,mlwdf,20,uniform,heterogeneous,1,8.1743,0.611989,3.1971,0.00951,20,20
phase3_group_b,mlwdf,20,uniform,heterogeneous,2,10.4596,0.612598,3.2434,0.00606,20,20
phase3_group_b,mlwdf,20,uniform,heterogeneous,3,11.8424,0.575801,3.2155,0.003729,20,20
phase3_group_b,mlwdf,20,uniform,heterogeneous,4,7.941,0.588911,3.2057,0.005284,20,20
phase3_group_b,mlwdf,20,uniform,heterogeneous,5,6.8398,0.600428,3.1858,0.007827,20,20
phase3_group_b,mlwdf,20,uniform,heterogeneous,6,12.1547,0.562408,3.2422,0.004504,20,20
phase3_group_b,mlwdf,20,uniform,heterogeneous,7,11.2704,0.595035,3.2147,0.004544,20,20
phase3_group_b,mlwdf,20,uniform,heterogeneous,8,9.966,0.537065,3.2269,0.004542,20,20
phase3_group_b,mlwdf,20,uniform,heterogeneous,9,9.5485,0.552698,3.2366,0.00824,20,20
phase3_group_b,mlwdf,20,uniform,heterogeneous,10,10.7288,0.563412,3.2198,0.00667,20,20
phase3_group_b,mlwdf,20,uniform,heterogeneous,11,9.06,0.568866,3.2286,0.005928,20,20
phase3_group_b,mlwdf,20,uniform,heterogeneous,12,8.4651,0.520891,3.1874,0.010265,20,20
phase3_group_b,mlwdf,20,uniform,heterogeneous,13,8.4548,0.525273,3.2155,0.00738,20,20
phase3_group_b,mlwdf,20,uniform,heterogeneous,14,9.5538,0.52347,3.2354,0.007138,20,20
phase3_group_b,mlwdf,20,uniform,heterogeneous,15,9.355,0.539058,3.1994,0.005676,20,20
phase3_group_b,mlwdf,20,uniform,heterogeneous,16,11.7977,0.573488,3.1911,0.00595,20,20
phase3_group_b,mlwdf,20,uniform,heterogeneous,17,8.1085,0.561061,3.1894,0.011704,20,20
phase3_group_b,mlwdf,20,uniform,heterogeneous,18,8.0863,0.591509,3.1895,0.006731,20,20
phase3_group_b,mlwdf,20,uniform,heterogeneous,19,11.3223,0.519732,3.2134,0.006212,20,20
phase3_group_b,mlwdf,20,uniform,heterogeneous,20,11.7742,0.556505,3.2479,0.004388,20,20
phase3_group_b,mlwdf,40,uniform,heterogeneous,1,8.9564,0.591052,3.2177,0.008011,40,40
phase3_group_b,mlwdf,40,uniform,heterogeneous,2,10.439,0.549436,3.237,0.005277,40,40
phase3_group_b,mlwdf,40,uniform,heterogeneous,3,14.5417,0.536505,3.2642,0.003973,40,40
phase3_group_b,mlwdf,40,uniform,heterogeneous,4,9.4587,0.514008,3.2182,0.006624,40,40
phase3_group_b,mlwdf,40,uniform,heterogeneous,5,8.5675,0.530332,3.2163,0.007025,40,40
phase3_group_b,mlwdf,40,uniform,heterogeneous,6,11.8586,0.497635,3.2333,0.006704,40,40
phase3_group_b,mlwdf,40,uniform,heterogeneous,7,10.0789,0.540267,3.2032,0.005946,40,40
phase3_group_b,mlwdf,40,uniform,heterogeneous,8,10.4811,0.525105,3.2261,0.005258,40,40
phase3_group_b,mlwdf,40,uniform,heterogeneous,9,11.3219,0.486775,3.2366,0.005644,40,40
phase3_group_b,mlwdf,40,uniform,heterogeneous,10,11.1464,0.511733,3.2541,0.006909,40,40
phase3_group_b,mlwdf,40,uniform,heterogeneous,11,8.7272,0.556218,3.234,0.008245,40,40
phase3_group_b,mlwdf,40,uniform,heterogeneous,12,8.4746,0.528961,3.2239,0.008196,40,40
phase3_group_b,mlwdf,40,uniform,heterogeneous,13,9.0316,0.545008,3.2407,0.007597,40,40
phase3_group_b,mlwdf,40,uniform,heterogeneous,14,10.3677,0.507311,3.2468,0.006919,40,40
phase3_group_b,mlwdf,40,uniform,heterogeneous,15,10.4246,0.519363,3.2184,0.005014,40,40
phase3_group_b,mlwdf,40,uniform,heterogeneous,16,10.712,0.501118,3.2202,0.006814,40,40
phase3_group_b,mlwdf,40,uniform,heterogeneous,17,9.9473,0.542325,3.2306,0.007348,40,40
phase3_group_b,mlwdf,40,uniform,heterogeneous,18,10.5317,0.514854,3.2375,0.007134,40,40
phase3_group_b,mlwdf,40,uniform,heterogeneous,19,11.4919,0.474559,3.2289,0.005733,40,40
phase3_group_b,mlwdf,40,uniform,heterogeneous,20,10.2835,0.513401,3.2372,0.006189,40,40
phase3_group_b,mt,10,clustered,heterogeneous,1,11.3051,0.126084,3.6015,0.0,8,10
phase3_group_b,mt,10,clustered,heterogeneous,2,11.0311,0.123111,3.6927,0.0,8,10
phase3_group_b,mt,10,clustered,heterogeneous,3,11.8989,0.141875,3.4535,0.0,7,10
phase3_group_b,mt,10,clustered,heterogeneous,4,11.8107,0.132484,3.5176,0.0,6,10
phase3_group_b,mt,10,clustered,heterogeneous,5,12.1875,0.188804,3.4152,0.0,8,10
phase3_group_b,mt,10,clustered,heterogeneous,6,10.9659,0.114857,3.669,0.0,5,10
phase3_group_b,mt,10,clustered,heterogeneous,7,11.3496,0.128863,3.4943,-0.000214,6,10
phase3_group_b,mt,10,clustered,heterogeneous,8,11.8154,0.148236,3.4262,-4.2e-05,8,10
phase3_group_b,mt,10,clustered,heterogeneous,9,10.7402,0.112173,3.624,0.0,6,10
phase3_group_b,mt,10,clustered,heterogeneous,10,11.3703,0.13271,3.4826,0.0,7,10
phase3_group_b,mt,10,clustered,heterogeneous,11,12.0674,0.204966,3.4859,-4.2e-05,9,10
phase3_group_b,mt,10,clustered,heterogeneous,12,10.7535,0.113399,3.5764,0.0,4,10
phase3_group_b,mt,10,clustered,heterogeneous,13,11.1784,0.126458,3.4683,0.0,6,10
phase3_group_b,mt,10,clustered,heterogeneous,14,11.3468,0.133818,3.62,0.0,6,10
phase3_group_b,mt,10,clustered,heterogeneous,15,11.6563,0.15874,3.5305,0.0,8,10
phase3_group_b,mt,10,clustered,heterogeneous,16,11.9394,0.152253,3.5006,0.0,7,10
phase3_group_b,mt,10,clustered,heterogeneous,17,11.0722,0.126539,3.4625,0.0,8,10
phase3_group_b,mt,10,clustered,heterogeneous,18,11.3758,0.125039,3.548,0.0,6,10
phase3_group_b,mt,10,clustered,heterogeneous,19,11.8128,0.130364,3.3471,0.0,3,10
phase3_group_b,mt,10,clustered,heterogeneous,20,11.901,0.148263,3.4473,4.3e-05,7,10
phase3_group_b,mt,20,clustered,heterogeneous,1,12.5095,0.153248,3.6907,0.0,12,20
phase3_group_b,mt,20,clustered,heterogeneous,2,12.0082,0.123957,3.6854,0.0,9,20
phase3_group_b,mt,20,clustered,heterogeneous,3,12.944,0.135117,3.5955,0.0,10,20
phase3_group_b,mt,20,clustered,heterogeneous,4,13.2627,0.099803,3.7021,0.0,10,20
phase3_group_b,mt,20,clustered,heterogeneous,5,13.4139,0.101564,3.484,0.0,9,20
phase3_group_b,mt,20,clustered,heterogeneous,6,12.0524,0.069724,3.7132,0.0,7,20
phase3_group_b,mt,20,clustered,heterogeneous,7,12.9214,0.125518,3.7131,-0.000217,9,20
phase3_group_b,mt,20,clustered,heterogeneous,8,13.087,0.115524,3.6453,0.0,9,20
phase3_group_b,mt,20,clustered,heterogeneous,9,11.9805,0.1106,3.63,-4.3e-05,8,20
phase3_group_b,mt,20,clustered,heterogeneous,10,12.6006,0.149845,3.616,0.0,11,20
phase3_group_b,mt,20,clustered,heterogeneous,11,12.2433,0.144932,3.5993,0.0,12,20
phase3_group_b,mt,20,clustered,heterogeneous,12,12.2079,0.100887,3.7289,8.6e-05,9,20
phase3_group_b,mt,20,clustered,heterogeneous,13,12.141,0.1129,3.5743,8.6e-05,11,20
phase3_group_b,mt,20,clustered,heterogeneous,14,12.6386,0.14102,3.7178,0.0,8,20
phase3_group_b,mt,20,clustered,heterogeneous,15,11.7702,0.116244,3.9295,0.0,8,20
